PTR03S-04,"https://www.google.co.th/maps/place/13.6786303303,99.8692731821",,,,,,
PTR09S-19,"https://www.google.co.th/maps/place/13.720835205,99.9045568632",,,,,,
PTR01S-05/01,"https://www.google.co.th/maps/place/13.6735447133,99.8907097266999",,,,,,
PTR01S-05,"https://www.google.co.th/maps/place/13.6622928961,99.8928647444",,,,,,
PTR04S-21,"https://www.google.co.th/maps/place/13.6634048759,99.8144073235999",,,,,,
PTR04F-021,"https://www.google.co.th/maps/place/13.6438874072999,99.8034856823999",,,,,,
37-018210,"https://www.google.co.th/maps/place/13.6327024105,99.8142443220999",160,P,ม.5 ต.บางโตนด(วัดประเสริฐ์),PTR04,13.63270241,99.81424432
35-007261,"https://www.google.co.th/maps/place/13.6275218039,99.8102505037",100,P,หมู่ที่ 5 ต.บางโตนด (วัดประเสริฐรังสรรค์),PTR04,13.6275218,99.8102505
28-011889,"https://www.google.co.th/maps/place/13.6106615542,99.8330151896",30,P,ม.5 ต.สามเรื่อน,PTR02,13.61066155,99.83301519
40-014086,"https://www.google.co.th/maps/place/13.6117242852999,99.8282274675",30,P,หมู่ที่ 5 ต.สามเรือน (หนองปลาเมฆ),PTR02,13.61172429,99.82822747
37-018185,"https://www.google.co.th/maps/place/13.613901712,99.842359697",160,P,ม.7 ตท่ามะขาม,PTR01,13.61390171,99.8423597
35-003514,"https://www.google.co.th/maps/place/13.6175928072999,99.8452798619999",160,P,ม.10-13 ต.สามเรือน,PTR01,13.61759281,99.84527986
37-013832,"https://www.google.co.th/maps/place/13.6216340899,99.8479029271999",160,P,ม.4-6 ต.ดอนทราย,PTR01,13.62163409,99.84790293
45-020908,"https://www.google.co.th/maps/place/13.6138755106,99.8547713173",30,P,ม.7 ต.ดอนทราย(หลังโรงเรียนท่ามะขาม),PTR01,13.61387551,99.85477132
37-005649,"https://www.google.co.th/maps/place/13.6169773022,99.8516543971999",50,P,ม.8 ต.ดอนทราย,PTR01,13.6169773,99.8516544
37-017670,"https://www.google.co.th/maps/place/13.6175612007,99.8996988739999",50,P,หมู่ที่ 11 ต.บ้านสิงห์ (ดอนโพธิ์),PTR01,13.6175612,99.89969887
36-013224,"https://www.google.co.th/maps/place/13.6215759898,99.8982754951999",50,P,สวนกล้วยไม้นาย สาธิตและพวก,PTR01,13.62157599,99.8982755
43-003316,"https://www.google.co.th/maps/place/13.6727961553,99.9060521013999",100,P,หมู่ 8 ต.บ้านฆ้อง (บ้านบ่อมะกรด),PTR01,13.67279616,99.9060521
